Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.059842,0.37168,0.093634,1.2532,-86.796,-0.058284,-0.059162,1.6599,0.96778,0.61697,-0.059162,-0.16001,-0.039765,-0.059162,-3856.1,-0.094655,2.6905,-0.059162,-0.06687,127.1,1.0224,-0.031884,-0.067638,-0.057526,0.61697,-0.096483,-0.34877,0.17449,5.3613,0.40296,-0.06687,147.62,2.4725,-0.085783,-0.031884,0.89694,79.936,0.61891,-0.036038,0.041508,-1.5461,-0.036038,184.83,57.732,-0.19424,0.41999,123.01,-0.055865,-0.063143,1.2467,0.36974,0.40444,1.1497,1.1533,21514,-0.033292,-0.096993,1.0333,0.003149,2.8717,6.3223,152.54,2.3929,1.6487,0
0.12021,0.070411,0.32415,5.6036,41.293,0.26336,0.14879,12.595,1.2681,0.88685,0.14879,2.1131,0.34888,0.14879,135.26,2.6985,14.202,0.14879,0.27319,55.865,1.0842,0.11036,0.22073,0.32678,0.88685,2.2927,2.5695,0.53539,5.5493,0.11793,0.27319,59.839,6.0997,1.5673,0.11036,0.58525,,0.88685,0.20263,2.8751,0.015272,0.20263,128.76,72.893,1.4421,4.4198,70.84,0.069138,0.12695,5.6036,0.070411,0.16394,1.4648,1.4648,114830,0.2114,0.13555,0.7886,0,6.5336,5.0074,47.189,7.7348,0.89953,0
0.078279,0.17199,0.41545,3.6186,29.482,0.19943,0.097249,4.603,1.1392,0.79168,0.097249,0.61297,0.12414,0.097249,327.1,1.1159,5.8143,0.097249,0.062903,65.686,1.0217,0.092258,0.050632,0.25147,0.79168,1.0056,0.67982,0.97547,5.0193,0.092691,0.062903,42.67,8.554,0.53642,0.092258,1.5659,22.184,0.80501,0.059675,0.3941,0.03025,0.059675,120.78,55.092,0.28135,1.8649,74.83,-0.002408,-0.001558,3.338,0.15865,0.1169,1.8588,1.8902,43431,0.12219,0.098877,0.87781,0.016847,5.5567,6.6253,37.456,9.7447,3.63,0
0.043743,1.0073,0.021909,1.0729,-28.663,-0.052952,0.049958,-0.007234,0.79207,-0.007287,0.10001,0.16626,0.10591,0.049958,4382.7,0.083281,0.99277,0.049958,0.063073,34.092,2.9726,0.092276,0.055226,0.017531,-0.009209,0.077111,1.8437,0.032333,4.4152,1.1071,0.10189,156.41,2.3337,0.69615,0.090855,0.79207,0.35145,0.69952,0.1147,0.43732,0.26604,0.1165,88.008,53.916,0.59127,0.8267,38.509,0.058346,0.073663,0.32006,0.30048,0.42851,-0.010754,1.0323,569.88,0.1147,-6.0029,0.93792,-96.996,10.706,6.7698,138.47,2.636,1.1689,0
0.032019,0.46235,-0.08111,0.82205,-66.013,0,0.039668,1.1629,1.2388,0.53765,0.060445,0.08703,0.037034,0.039668,3678.3,0.099231,2.1629,0.039668,0.032021,24.961,1.5965,0.060015,0.025846,0.063145,0.52827,0.082687,2.8886,-0.12971,4.0976,0.37059,0.048316,141.12,2.5864,2.5498,0.059932,1.2388,,0.53765,0.048377,0.11508,0.23271,0.048444,94.941,69.981,0.37795,0.63618,26.23,0.053804,0.043431,0.81041,0.4558,0.38663,0.85982,0.85982,-1015.6,0.048377,0.059554,0.96802,0,14.623,5.2157,134.29,2.7179,1.9812,0
0.16494,0.35471,0.64254,3.4281,35.756,0,0.19128,1.8192,2.6033,0.64529,0.20892,0.72284,0.077616,0.19128,640.76,0.56964,2.8192,0.19128,0.073477,33.648,1.0825,0.20131,0.06336,0.36029,0.32095,0.49539,11.414,6.9214,3.489,0.13134,0.078488,37.305,9.7954,7.3077,0.014119,2.6033,7.4062,0.73538,0.005424,0.60189,0.055748,0.077332,104.86,71.214,0.68731,2.5212,33.793,0.19054,0.073193,2.5575,0.26462,0.10209,6.951,7.9214,3.4281,0.005424,0.2556,0.93171,0.1396,10.848,5.1254,37.103,9.8375,28.042,0
0.014536,0.57602,0.20321,1.9932,36.558,0,0.01908,0.73604,1.4364,0.42398,0.03645,0.093258,0.10882,0.01908,1345.1,0.27135,1.736,0.01908,0.013283,15.573,,0.028383,0.01012,0.01908,0.20992,0.26346,1.634,0.34315,4.0863,0.26037,0.013283,49.9,7.3147,2.5981,-0.060146,1.4364,2.6166,0.55641,-0.041873,1.0064,0.11594,0.01976,51.304,35.731,0.23719,1.6937,14.947,-0.10884,-0.075774,0.70797,0.2046,0.13671,0.71594,0.93957,2478.7,-0.041873,0.034286,0.98757,0.31235,23.438,10.215,51.989,7.0207,2.4256,0
0.025068,0.27798,0.50108,2.841,44.601,0,0.032526,2.5974,2.5783,0.72202,0.032829,0.1195,0.02377,0.032526,1655.5,0.22047,3.5974,0.032526,0.012615,26.741,1.026,0.031979,0.009723,0.43774,0.30155,0.19364,105.53,2.21,3.8011,0.10043,0.012665,39.022,9.3538,9.1589,0.032295,2.5783,,0.72202,0.012526,0.071183,0.15255,0.012403,106.73,79.987,0.13271,2.147,27.08,0.003219,0.001249,2.7818,0.27218,0.10691,3.1845,3.1845,3169.9,0.012526,0.034719,0.98739,0,13.65,4.5632,38.533,9.4724,11.371,0
0.040401,0.082051,0.13514,2.6498,51.645,0.059449,0.045852,11.058,1.0464,0.90728,0.045852,0.55977,0.1573,0.045852,338.11,1.0795,12.188,0.045852,0.081427,17.685,1.1893,0.015917,0.071747,0.065603,0.90728,1.0131,0.29577,0.17261,6.0566,0.033848,0.081427,55.558,6.5697,0.19399,0.015917,0.59751,1372.1,0.90742,0.028266,1.2181,0.046002,0.028266,76.017,58.332,1.4808,2.3167,18.506,-0.026806,-0.047604,2.6454,0.081912,0.15221,1.1588,1.159,153950,0.044344,0.04453,0.95566,0.000152,20.639,6.2573,53.095,6.8745,0.71922,0
0.13346,0.12513,0.4372,5.9666,103.68,0,0.16783,6.9918,1.0115,0.87487,0.17106,1.9066,0.21752,0.16783,207.57,1.7584,7.9918,0.16783,0.16592,75.019,0.92756,0.16106,0.13194,0.54846,0.80275,1.4838,49.828,0.92087,4.1287,-0.064774,0.16911,38.33,9.5227,6.6993,0.17328,1.0115,15.52,0.89532,0.1713,2.1987,0.019559,0.15922,119.68,44.663,0.64194,3.6048,90.526,0.10886,0.10762,4.1975,0.088028,0.10501,1.8427,1.8858,5880.5,0.1713,0.15255,0.83588,0.02337,4.8654,8.1723,31.764,11.491,2.1306,0
-1.0734,1.174,-0.17398,0.8518,-193.15,0,-1.0734,-0.14818,0,-0.17396,-1.0734,-0.91429,,-1.0734,-399.22,-0.91429,0.8518,-1.0734,,,,-1.0734,,-1.0734,-1.0734,-0.91429,,,1.745,,,399.21,0.9143,0.9143,-1.0734,0,,-0.17396,,0.70557,-0.036458,,,,,0.8518,0,-1.0734,,0.8518,1.174,1.0937,,,-9.672,,6.1701,59672,0,,0,,0,,0
0.50178,0.10254,0.5094,5.9677,129.71,0,0.62646,8.7521,2.0609,0.89746,0.62695,6.1093,0.35078,0.62646,51.772,7.0501,9.7521,0.62646,0.30397,0.012546,,0.61908,0.24347,0.62646,0.52336,5.8342,1262.6,1.3127,3.0991,-0.057662,0.30415,26.285,13.886,13.886,0.637,2.0609,,0.89746,0.30909,2.4617,0.004777,0.30039,63.672,63.659,7083.3,5.967,0.018159,0.52261,0.25358,5.9677,0.10254,0.072014,2.3127,2.3127,639.99,0.30909,0.55911,0.69722,0,29093,5.7337,18.161,20.098,5.3109,0
-0.071275,0.1052,0.012489,1.5826,,0,-0.071275,8.5058,0,0.8948,-0.071124,-3.3251,,-0.071275,-538.73,-0.67752,9.5058,-0.071275,,,,0,,-0.071275,-2.5954,-0.67752,0,0.012928,2.5541,,,,0,0,0,0,,0.8948,,1.0267,,,,,,1.5826,,0,,0.32248,0.021435,,0.92622,0.92622,4.473,,-0.079654,,0,,0,,0,0,0
0.23271,0.29312,0.6382,5.0766,103.16,-0.000672,0.27927,2.4116,1.8274,0.70688,0.29859,1.7839,0.17852,0.27927,327.96,1.113,3.4116,0.27927,0.15283,39.902,0.88419,0.28193,0.12735,0.88433,0.61695,0.95409,14.593,3.1095,4.1252,-0.016016,0.1634,37.265,9.7947,5.2313,0.29397,1.8274,4.3804,0.84271,0.16087,2.1391,0.029708,0.15428,91.856,51.954,1.1649,3.8006,47.552,0.23498,0.12859,2.7114,0.15655,0.1021,3.4441,4.1059,8515.3,0.16087,0.3292,0.84985,0.19215,9.1473,7.0255,31.27,11.672,8.9033,0
0.30905,0.088826,0.1205,2.414,11.98,0,0.30905,10.258,0.86801,0.91117,0.31285,3.6266,0.43713,0.30905,85.446,4.2717,11.258,0.30905,0.35604,31.733,,0.31285,0.35604,0.30905,0.82828,4.2717,82.329,0.15171,3.8143,0.075357,0.36042,39.721,9.189,8.8158,0.084943,0.86801,,0.91117,0.097859,0.52494,0.007726,0.36042,67.694,35.961,4.0953,1.5285,35.175,0.24246,0.27933,2.316,0.085218,0.10883,1.1472,1.1472,785.84,0.097859,0.33918,0.718,0,11.502,10.15,35.834,10.186,1.0928,0
0.16187,0.29786,0.41658,2.8785,51.701,0,0.20084,2.3573,2.3332,0.70214,0.20973,0.90566,0.1095,0.20084,425.52,0.85777,3.3573,0.20084,0.086079,17.469,1.2106,0.20921,0.069379,0.50228,0.68907,0.72695,23.529,1.1518,3.5825,0.1002,0.086079,38.09,9.5825,7.1343,0.20816,2.3332,6.921,0.77824,0.089218,0.32311,0.037628,0.089666,88.652,71.184,1.4496,2.375,19.18,0.15455,0.066241,2.1431,0.22176,0.10436,1.9414,2.1518,1593,0.089218,0.23054,0.91417,0.10838,20.895,5.1276,34.692,10.521,6.4512,0
0.24943,0.31782,0.30281,2.131,36.342,0.53397,0.30606,2.1259,1.2334,0.67566,0.30606,1.1432,0.24237,0.30606,330.96,1.1028,3.1464,0.30606,0.21164,42.153,1.5619,0.30792,0.17248,0.65701,0.67566,0.92467,2.6262,0.70508,4.9684,0.17415,0.21164,83.345,4.3794,0.96886,0.30792,1.599,8.0557,0.72575,0.21292,0.32825,0.029653,0.21292,121.82,79.664,1.4935,1.5072,51.993,0.26348,0.18219,1.7952,0.26773,0.22834,1.5733,1.6899,28159,0.18925,0.36917,0.81075,0.074137,8.659,4.5818,67.572,5.4016,3.3674,0
-0.3718,0.91085,-0.021874,0.97598,-14.647,0,-0.3718,0.09788,4.2273,0.089153,-0.33724,-0.40819,-0.081767,-0.3718,-961.82,-0.37949,1.0979,-0.3718,-0.087951,12.364,1.2793,-0.33794,-0.087951,-0.32318,-0.045936,-0.37949,-9.7784,-0.19702,3.1928,0.2115,-0.080716,72.672,5.0226,5.0226,-0.34747,4.2273,,0.089153,-0.082196,0.040368,-0.097375,-0.079943,73.582,61.218,-2.5965,0.81877,11.425,-0.36409,-0.086127,0.97598,0.91085,0.1991,0.80298,0.80298,-34.101,-0.082196,-4.1703,1.0874,0,29.522,5.9623,78.645,4.6411,38.075,0
0.12808,0.60517,0.10391,2.3255,20.561,0,0.12808,0.65242,1.3612,0.39483,0.14324,1.6338,0.13943,0.12808,1163.8,0.31362,1.6524,0.12808,0.094091,10.029,,0.14158,0.094091,0.12808,0.32001,0.31362,9.3358,0.12708,4.2512,0.41977,0.10523,23.454,15.563,2.016,0.14118,1.3612,,0.39483,0.10372,0.43556,0.099225,0.10401,39.728,29.699,3.4244,1.8484,11.19,0.079862,0.058671,0.30124,0.078393,0.064256,0.48285,0.48285,1852.8,0.10372,0.32439,0.90612,0,36.394,12.29,21.021,17.364,1.6647,0
0.20884,0.3424,0.54234,2.6947,17.707,0.58202,0.26338,1.9205,1.115,0.6576,0.26338,0.82299,0.10036,0.26338,436.79,0.83564,2.9205,0.26338,0.092386,53.25,0.99744,0.27261,0.073254,0.73072,0.6576,0.67635,1.0662,3.9407,4.2474,0.10416,0.092386,45.686,7.9893,0.79615,0.27261,2.854,19.952,0.67997,0.095622,0.14763,0.038114,0.095622,104.36,51.111,0.50212,1.395,59.375,0.24986,0.087642,2.5186,0.32003,0.12517,4.7781,4.9407,9587.6,0.10315,0.31758,0.89685,0.034027,6.8544,7.1413,40.974,8.9082,20.714,0
0.090197,0.49083,0.1856,1.4709,5.1586,0,0.11367,1.0374,4.0899,0.50917,0.12532,0.28841,0.040749,0.11367,1075,0.33955,2.0374,0.11367,0.027794,10.691,0.91415,0.11641,0.022053,0.22338,0.47807,0.29172,9.9942,0.44164,3.2061,0.11407,0.030642,36.074,10.118,8.125,0.10195,4.0899,4.7571,0.60586,0.024927,0.085486,0.096587,0.028461,48.732,38.04,0.7529,1.167,10.965,0.06342,0.015506,1.1812,0.39414,0.098833,1.2116,1.4416,298.34,0.024927,0.17714,0.97243,0.18989,34.14,9.5951,35.175,10.377,9.732,0
-0.1135,0.83834,-0.26327,0.6403,-88.179,-0.20399,-0.1135,0.19283,1.4712,0.16166,-0.091972,-0.15507,-0.057078,-0.1135,-3643.9,-0.10017,1.1928,-0.1135,-0.077148,23.637,1,-0.093643,-0.077148,-0.061433,-0.15173,-0.10017,-4.3494,-0.49548,4.0485,0.56476,-0.064283,172.6,2.1147,1.8463,-0.076582,1.4712,3.6113,0.26505,-0.052053,0.028407,-0.43585,-0.06365,111.11,87.474,-1.1913,0.51013,22.468,-0.12317,-0.08372,0.55903,0.73193,0.47288,0.30425,0.49883,-2943.6,-0.052053,-0.70211,1.0751,0.63956,15.442,4.1727,181.59,2.0101,2.7689,0
0.043671,0.7643,-0.012963,0.9676,-63.736,0,0.043671,0.30839,1.0619,0.2357,0.043671,0.10914,0.094409,0.043671,2782.8,0.13116,1.3084,0.043671,0.041127,47.006,1,0,0.041127,0.068589,0.20556,0.13116,,-0.021152,3.788,0.71533,0.091639,154.95,2.3556,1.2332,0.001289,1.0619,0.73465,0.57657,0.001214,0.029647,0.45029,0,129.01,82,0.31935,0.62584,52.956,-0.056578,-0.053282,0.50657,0.40013,0.42452,0.38461,0.94082,-79.56,0.11236,0.18528,0.88766,1.4461,7.765,4.4512,137.54,2.6538,1.7327,0
0.24824,0.52975,0.36869,1.696,19.34,0,0.30647,0.88769,7.2219,0.47025,0.31068,0.57852,0.049144,0.30647,544.81,0.66996,1.8877,0.30647,0.042436,0,1,0.31068,0.034373,0.38566,0.3738,0.56004,73.814,3.63,3.2265,0.052696,0.043019,27.977,13.046,13.046,0.31061,7.2219,,0.47025,0.043009,0.28161,0.049171,0.043019,37.868,37.868,,1.696,0,0.26223,0.036311,1.696,0.52975,0.07665,4.63,4.63,621.15,0.043009,0.52788,0.95757,0,,9.6388,26.774,13.633,71.105,0
0.15231,0.4912,0.26436,1.9276,22.656,0.35649,0.15231,1.0358,2.8966,0.5088,0.15819,0.53443,0.078776,0.15231,785.71,0.46455,2.0358,0.15231,0.052581,12.189,1,0.15819,0.052581,0.32455,0.5088,0.46455,26.916,0.58661,3.39,0.13137,0.052581,37.973,9.6122,5.5769,0.15725,2.8966,2.195,0.71501,0.054288,0.3883,0.069953,0.05461,55.278,43.089,1.5746,1.5882,12.889,0.082309,0.028415,1.1184,0.28499,0.10403,1.129,1.5866,648.9,0.054288,0.29935,0.94744,0.40528,29.945,8.4708,35.911,10.164,6.4276,0
0.004442,0.49513,-0.050231,0.89855,-68.514,0,0.004442,1.0197,1.1686,0.50487,0.005638,0.008972,0.061988,0.004442,2494.7,0.14631,2.0197,0.004442,0.003801,33.992,1,0.004442,0.003801,0.004442,0.004442,0.14631,3.7143,-0.090489,3.7674,0.3845,0.004825,145.38,2.5107,2.5107,-0.074492,1.1686,,0.50487,-0.063743,0.22291,0.22783,0.003801,104.48,70.492,0.040816,0.67874,31.955,-0.063557,-0.054386,0.89855,0.49513,0.3983,0.90951,0.90951,-294,-0.063743,0.008799,0.99654,0,10.738,5.1779,154.64,2.3602,2.1053,0
-0.14839,0.97172,-0.009886,0.98463,-5.4205,0,-0.144,0.029106,1.5945,0.028283,-0.1158,-0.22386,-0.07281,-0.144,-3055.1,-0.11947,1.0291,-0.144,-0.090308,1.7241,1.5701,-0.1158,-0.093066,0.045671,0.016143,-0.124,-4.1066,-0.026964,3.6147,0.60511,-0.072687,134.33,2.7171,1.7987,-0.15329,1.5945,1.9054,0.35674,-0.096137,0.023875,-0.36849,-0.072626,141.47,139.75,-19.703,0.97292,1.5729,-0.1437,-0.090125,0.65181,0.64326,0.36804,0.077143,0.97304,-40.714,-0.096137,-5.2468,1.0874,11.613,211.71,2.6119,147.25,2.4788,4.3491,0
0.47118,0.33132,0.60657,2.9055,81.274,0.47118,0.58299,1.5376,1.3669,0.50945,0.58299,1.8314,0.2305,0.58299,202.36,1.8037,3.0182,0.58299,0.22487,0,,0.57635,0.18174,0.58299,0.50945,1.4662,3.0387,8.0764,4.1161,-0.039342,0.22487,61.257,5.9585,1.7396,0.57635,2.6,71.169,0.52244,0.22231,1.9319,0.018432,0.22231,43.631,43.631,,2.9055,0,0.56175,0.21667,2.7916,0.31832,0.16783,6.7832,6.9563,7924.9,0.26841,0.92488,0.73159,0.025509,,8.3656,44.815,8.1446,34.52,0
0.057203,0.036689,0.60007,17.406,335.26,0,0.071296,26.256,0.70587,0.96331,0.48586,1.9493,0.21757,0.071296,87.198,4.1859,27.256,0.071296,0.101,1.8583,,0.13495,0.081038,0.071296,0.92599,3.8018,0.32551,1.6515,3.5254,-0.47614,0.10101,22.702,16.078,16.028,0.11782,0.70587,,0.96331,0.16691,13.622,0.00563,0.19117,71.563,69.704,15.917,17.308,2.2307,0.052664,0.074609,17.352,0.036576,0.062198,2.6511,2.6511,2011.7,0.16691,0.059382,0.93386,0,196.41,5.2364,18.913,19.299,1.9426,0
-0.19053,0.38888,0.52759,2.3567,-56.116,0,-0.19053,1.5715,2.2661,0.61111,-0.12023,-0.48995,0.45063,-0.19053,139,2.6259,2.5715,-0.19053,-0.084079,54.556,,0,-0.084079,-0.19053,0.35125,2.6259,0,6.3167,2.2842,0.17149,-0.15496,,0,0,0.31182,2.2661,,0.61111,0.1376,0.000655,0.010698,0,147.57,93.018,-0.56252,1.4857,,-1.2117,-0.53471,2.3567,0.38888,,7.3167,7.3167,101.52,1,-0.31178,0.031023,0,6.6904,3.924,62.636,5.8273,27.132,0
0.1507,0.16458,0.2192,2.3318,33.06,0.34492,0.18663,5.076,1.0904,0.83542,0.18663,1.134,0.19856,0.18663,193.81,1.8832,6.076,0.18663,0.11956,13.905,1.1328,0.19271,0.096541,0.42745,0.83542,1.6649,1.3462,0.35571,4.3271,0.083768,0.11956,41.963,8.6982,1.1709,0.19271,1.638,,0.83542,0.12346,0.44606,0.017122,0.12346,72.572,58.667,2.5342,1.9705,15.162,0.069397,0.044457,2.3318,0.16458,0.11497,1.3557,1.3557,4655.2,0.082905,0.18039,0.9171,0,26.25,6.2215,38.484,9.4845,2.5331,0
0.034279,0.42448,-0.075832,0.67532,-77.334,-0.01497,0.044048,1.3558,1.1287,0.57552,0.044048,0.1886,0.11021,0.044048,2069.8,0.17635,2.3558,0.044048,0.064853,22.179,1.0305,0.077574,0.050469,-0.016044,0.57552,0.15333,1.2892,-0.090033,5.1839,0.61859,0.064853,141.67,2.5764,0.18275,0.077574,0.67974,0.60997,0.76644,0.11421,0.04225,0.12876,0.11421,79.459,57.28,0.83056,0.49861,25.035,0.046766,0.068854,0.37158,0.23356,0.38815,0.6833,0.90997,-11581,0.11406,0.059561,0.88594,0.33173,16.457,6.3722,125.51,2.908,0.80639,0
0.07547,0.057468,0.44598,10.788,212.52,0,0.09488,16.401,0.94132,0.94253,0.096734,2.0823,0.19852,0.09488,112.25,3.2517,17.401,0.09488,0.10079,1.1198,0.78629,0.094775,0.080175,0.43577,0.52392,2.9139,51.124,0.87712,3.9244,-0.39853,0.10207,19.839,18.399,14.588,0.10298,0.94132,41.055,0.95443,0.1094,9.5492,0.010257,0.10068,21.882,20.762,26.133,10.724,1.2574,0.002789,0.002963,8.5534,0.045565,0.054352,1.8537,1.8771,3746.9,0.1094,0.080072,0.8995,0.012628,325.95,17.58,17.668,20.659,1.8513,0
0.17289,0.56315,0.096386,1.2181,-6.0018,0.32747,0.21256,0.7633,1.1125,0.42985,0.21256,0.48093,0.11447,0.21256,827.76,0.44095,1.7757,0.21256,0.097992,21.31,1.4963,0.22906,0.079701,0.4049,0.42985,0.37049,1.1747,0.2088,5.4667,0.25439,0.097992,82.735,4.4117,0.40675,0.22906,2.1947,3.3984,0.55101,0.1056,0.029369,0.069915,0.1056,88.405,67.096,1.3652,0.93154,23.706,0.19331,0.089114,0.95601,0.44199,0.22667,0.93117,1.1936,28231,0.10109,0.4022,0.89891,0.28186,17.128,5.44,74.371,4.9078,4.6991,0
0.17289,0.56315,0.096386,1.2181,-6.0018,0.32747,0.21256,0.7633,1.1125,0.42985,0.21256,0.48093,0.11447,0.21256,827.76,0.44095,1.7757,0.21256,0.097992,21.31,1.4963,0.22906,0.079701,0.4049,0.42985,0.37049,1.1747,0.2088,5.4667,0.25439,0.097992,82.735,4.4117,0.40675,0.22906,2.1947,3.3984,0.55101,0.1056,0.029369,0.069915,0.1056,88.405,67.096,1.3652,0.93154,23.706,0.19331,0.089114,0.95601,0.44199,0.22667,0.93117,1.1936,28231,0.10109,0.4022,0.89891,0.28186,17.128,5.44,74.371,4.9078,4.6991,0
-0.09667,0.49659,0.30809,1.6204,-57.531,-0.10447,-0.099193,1.0122,0.98568,0.50266,-0.099193,-0.19975,-0.063457,-0.099193,-2239.1,-0.16302,2.0137,-0.099193,-0.077756,145.3,1.258,-0.015713,-0.075779,-0.095803,0.50266,-0.15794,-0.12141,1.5774,4.5475,0.38277,-0.077756,140.05,2.6062,-0.031641,-0.015713,1.2876,,0.50266,-0.012317,0.025074,6.4565,-0.012317,226.67,81.37,-0.19036,0.59776,143.22,-0.033954,-0.026616,1.6204,0.49659,0.3837,2.5735,2.5735,10869,-0.014527,-0.19232,1.0145,0,2.512,4.4857,142.08,2.5689,6.5313,0
0.31528,0.14417,0.53804,4.7482,173.41,0,0.38614,5.9365,1.3919,0.85583,0.38639,2.6901,0.29355,0.38614,128.78,2.8342,6.9365,0.38614,0.27742,5.9668,1.1829,0.31302,0.22651,0.95425,0.84509,2.3427,1277.8,1.6897,3.6678,-0.23183,0.27759,48.647,7.503,7.4706,0.31491,1.3919,,0.85583,0.22624,3.3033,0.014325,0.22488,54.388,48.422,13.856,4.5897,7.7114,0.29056,0.20875,4.7278,0.14354,0.13328,2.6878,2.6878,2503.9,0.22624,0.36839,0.73692,0,61.172,7.5379,37.641,9.6968,4.3714,0
0.13444,0.47796,0.41646,2.1699,-23.896,0,0.16794,1.0922,1.4219,0.52204,0.19,0.47175,0.12744,0.16794,962.73,0.37913,2.0922,0.16794,0.11811,125,0.79944,0.18393,0.09455,0.68206,0.50824,0.30904,8.3391,1.8303,3.5592,0.31556,0.13362,104.96,3.4774,2.59,0.18398,1.4219,2.3409,0.64401,0.12939,0.11253,0.080793,0.12935,188.01,63.005,0.27608,0.80199,143.58,0.17066,0.12002,1.6162,0.35599,0.28757,2.2943,2.8303,1509.3,0.12939,0.25753,0.88239,0.23363,2.92,5.7932,91.383,3.9942,6.249,0
0.080622,1.0208,0.13118,1.1542,-9.2273,-0.24848,0.080622,-0.02034,2.3527,-0.020763,0.082926,0.094766,0.037078,0.080622,4271.1,0.085457,0.97961,0.080622,0.034267,28.227,1.6757,0.082926,0.034267,-0.16781,-0.16791,0.085457,35.993,7.2508,3.6773,0.43301,0.034805,136.8,2.6708,2.2259,0.082705,2.3553,58.736,-0.007143,0.035153,0.010993,0.38002,0.035247,150.88,122.66,0.44311,0.22486,29.256,0.076313,0.032436,0.9619,0.85075,0.37479,-1.1477,-0.39484,624,0.035204,-3.883,0.96474,-0.65597,12.931,2.9758,131.98,2.7655,130.05,1
-0.13335,1.1292,-0.32827,0.69571,-317.54,-0.12099,-0.13335,-0.11487,0.90187,-0.12971,-0.084651,-0.12361,-0.14786,-0.13335,-3090.8,-0.11809,0.88556,-0.13335,-0.14786,225.96,1.1144,-0.084665,-0.14786,-0.22865,-0.13317,-0.11809,-1.7385,-1.3182,3.1605,1.2255,-0.14785,422.67,0.93425,0.89252,-0.10567,0.92287,,-0.12971,-0.11716,0.02451,-0.44459,-0.093877,293.05,67.084,-0.23884,0.54206,202.2,-0.084665,-0.093877,0.66463,1.0788,1.0704,-0.52087,-0.52087,-475,-0.03295,1.0281,1.0094,0,1.6153,5.4409,436.6,0.836,3.6216,1
0.038369,0.75192,0.15829,1.2561,-145.05,-0.010509,0.049303,0.33019,1.1875,0.24827,0.065038,0.079776,0.053286,0.049303,4337.4,0.084152,1.3299,0.049303,0.04152,182.76,0.87699,0.065038,0.032312,0.064878,0.039213,0.069611,4.1333,0.70727,3.1569,0.54728,0.048779,201.18,1.8156,1.4923,0.065875,1.1875,1.3525,0.38265,0.055475,0.18161,0.31722,0.054771,204.12,21.364,0.064534,1.1437,193.55,0.051066,0.043005,1.0324,0.61802,0.55119,1.1094,1.7098,227.14,0.055751,0.15455,0.94495,0.54125,1.9972,17.084,189.97,1.9214,5.3059,1
-0.053059,1.1775,-0.26808,0.77003,-127.42,0,-0.045425,-0.15079,1.6243,-0.17755,0.11382,-0.038967,-0.024539,-0.045425,-10782,-0.033852,0.84927,-0.045425,-0.027965,81.06,0.92563,0.10547,-0.032665,-0.1681,-0.28941,-0.040336,0.66232,-2.6229,3.7295,0.68247,-0.027019,237.23,1.6152,1.5991,-0.1692,1.9966,47.588,-0.16627,-0.10417,0.089717,0.35349,0.064931,178.21,97.146,-0.14709,0.39917,73.41,0.099905,0.061505,0.76235,1.1657,0.64993,-1.7372,-1.6268,-1438,-0.10421,0.29884,0.94307,-0.063545,4.5028,3.7572,261.95,1.3934,15.893,1
-0.24855,0.73298,0.026407,1.0507,-208.13,0,-0.27523,0.36417,1.02,0.26693,-0.13159,-0.52816,-0.26983,-0.27523,-972.07,-0.37549,1.3643,-0.27523,-0.26983,114.58,0.83058,-0.13569,-0.24368,0.22616,0.072442,-0.33909,-0.94472,0.058371,4.0496,0.71862,-0.24367,312.93,1.1795,0.83852,-0.13471,1.02,4.8896,0.31342,-0.13207,0.11813,-0.18006,-0.13304,173.9,59.317,-0.77626,0.43623,190.15,-0.13569,-0.13304,0.74696,0.5211,0.84784,0.59002,0.69278,296,0.40409,-0.93115,0.7434,0.17417,3.1856,6.1534,186.47,1.9574,2.2546,1
0.001105,0.86517,0.12984,1.1501,-593.39,0,0.001105,0.15522,0.45811,0.13429,0.001205,0.001277,0.011459,0.001105,60153,0.006068,1.1558,0.001105,0.002412,704.73,1.0135,0.001199,0.002412,-0.052122,0.10308,0.006068,12,29.132,3.2047,1.8822,0.00263,683.49,0.53403,0.53403,-0.003908,0.46323,,0.13429,-0.00853,0.003377,5.3972,0.002616,790.44,85.702,0.001249,1.0257,698.77,-0.002946,-0.006431,1.1501,0.86517,1.8726,30.13,30.13,208,-0.00853,0.008228,0.9974,0,0.51793,4.2589,689.32,0.52951,102.79,1
